ID,Rating,Review Content,Date,Country
R1JSS2ZGYV6CC4,1,Totally misrepresented advertisement. The photograph shows a single USB and five USB-c . I have been sent only USB to USB-C cables and no USB-c to USB-c cables. As shown in the misleading photograph.,27/03/2025,United Kingdom 
R1JSVWIEYQXLMW,1,"Scent was terrible, thank goodness it didn't last long.Will go back to VURV",23/01/2021,United Kingdom 
R1JWKL9AS64EHI,1,So I followed the instructions and turned it on.  It puffed in my face then that was it for the rest of the day.  I even switched it off and switched back on again just to make sure it was working.  I replaced the batteries and the refill bottle but all it did was one puff at the start and then didn't do anything after that.  I know it didn't do it as I had it situated outside my study where I work from home and not once did I notice any fragrance.  What a waste.  I have sent it back for a refund.,17/10/2019,United Kingdom 
R1JYALXX1AP6B4,1,Doesn't fit properly and I have to twist the cord to get it connected and to start charging.I wouldn't recommend this product,23/11/2024,United Kingdom 
R1K0M9XEPJA3Y2,2,"Fine on plasterboard and wood, but stops when used on anything harder, so only worth it if you don't mind owning multiple drills. Seems a bit of a waste to me.I wonder why they haven't asked for a rating on power.",29/06/2023,United Kingdom 
R1K3BUXBZYHUJ7,2,Drill works fineThe drill bits are very poor quality and snapped on first use. I would recommend. Getting different drill bits. A bit disappointing,13/06/2020,United Kingdom 
R1K50EH4W8S1F0,3,"Ok using the car wash feature, didn’t want to work properly when using patio cleaning liquid. Spent extra buying the patio cleaning implement, wish I hadn’t total rubbish !Power of the wadis rank average, wish I had spent extra on the top rated model. It works but I’m underwhelmed with this particular purchase!!",16/04/2023,United Kingdom 
R1K58NS5U533AF,2,Looked at the reviews which scored this as the best seller. First impressions It does look a bit cheap. Easy to assemble. On first outing Grass collection box is flimsy and handle will come off when you lift a full basket of grass. Cuts grass ok the handle control but they should have a rubber grip on the handle.Previous lawnmower was a Webb classic and it was far better.As per title I should’ve bought a Webb classic which is far superior to this lawnmower.I wouldn’t recommend this Flymo lawnmower so see how long it lasts.,15/07/2022,United Kingdom 
R1K5DFQX9DLD3O,3,Below Average.,06/08/2020,United Kingdom
R1K6GSEWC8AJML,1,product stopped working. it turns on when we press the power button more than once it simply doesn't work,14/09/2024,United Kingdom 
R1K6Y9S07FTTHB,3,Not USB 3 for data transfer: It's my own fault for reading:USB A to USB C Cable 3.1AAs meaning it was a USB-3 cable. It is not. Instead it refers to the charging function not the data transfer capability.The data transfer is the slower USB-2 speed.Also worth noting - the cables are not all the same length. One was much shorter than the others.Again this was my mistake for not reading closely enough.,06/08/2024,United Kingdom 
R1KC2EZH6N9LQM,2,Couldn't even drill into aluminium with a HSS drill bit,28/02/2023,United Kingdom 
R1KJ5BB4AH6MU5,1,Was difficult to set up and super heavy. Got this desk for the height and it doesn’t even work,18/12/2024,United Kingdom
R1KJB7ZNG0OUMB,3,Ok product bit pricey,04/07/2024,United Kingdom
R1KKGC0NHUC9SQ,3,"I have just assembled the Flymo but the bolt which holds the cutting blade is screwed on so tightly that I can’t release it to adjust the cutting height. Why does it have to be so hard to adjust? I am elderly and live alone, so I now need to find someone with more arm strength than me to loosen the bolt. Flymo should consider that not everyone who purchases their products is a bodybuilder!",15/05/2024,United Kingdom 
R1KLWQCAN2HWS6,3,Very noisy and the cut width is very small.,11/07/2024,United Kingdom 
R1KM6TN2RWR754,2,It would have been very useful if it came with an instruction booklet. Still trying to work out how to set the day/date. Very frustrating. You would think that a brand such as hilfigur would supply a decent service -very disappointed,13/10/2022,United Kingdom 
R1KMHNNT6G5H6J,2,"I purchased the table last March and have been using it in both standing and sitting positions. For the past month, I used it only in a sitting position. Today, when I switched to a standing position and tried to lower it after two hours, it refused to move to the saved sitting position. Exactly one year after purchase, it has developed an issue. Now, it makes a noise while lowering and automatically moves up on its own, not functioning properly. Is there any way to get it fixed?",19/01/2022,United Arab Emirates
R1KS0V1U4ZZB46,3,Good batteries BUT tend to leak before best before dates. Keep an eye else equipment may get damaged.,18/10/2020,United Kingdom
R1KVRBRTZ74TO,1,This one let me down as I have lots of Rui i productsThe angle at the blade would need more adjustments from someone who has actually cut a hedge,04/09/2020,United Kingdom 
R1KX7BBDPM20Z5,3,Greta product but no harness in the box ?,11/08/2024,United Kingdom 
R1KYE8PICS1S7C,2,Great product and I have it switched on in the Garage,03/03/2025,United Kingdom 
R1KZZ8HLKWJU0K,3,This is nice if you like strong scents. Definitely a winter perfume but wear it whenever. I like the smell. It smell expensive but would have to carry to reapply after a few hours. I would recommend,15/03/2021,United Kingdom 
R1L0QTHVLB102,1,The second flymo product I have brought in 12 months where the wheel has fallen off,11/04/2022,United Kingdom 
R1L25FM8WW41KD,1,"The machine itself is fine. 1 star mainly for the way Amazon operates: they will not ship the product if there will be an imminent price rise. I paid £99 initially, but had to reorder and paid £109. This happened to me several times. I got refunds for the cheaper price I paid and had to order again with a higher price. What a shameful scam!",11/11/2021,United Kingdom 
R1L3D46Y0GBHL3,3,Error code appears regularly even though it is used properly. Frustrating.,01/04/2023,United Kingdom
R1L3KWT946EDSW,1,Does not hover. Used it on my lawn which was no more than 2 inches high. Did not hover and had to lift it which was strenuous. Used it for approx 5 minutes then reverted to my ancient Manual push mower to finish the job.Will be sending it back .,27/03/2025,United Kingdom 
R1L4V8SCCG9WDU,3,Pros:Reasonable good quality product and color.Smooth up and down motorized movements without any noise so height adjustment can be done whilst on the call too.Good highest height working whilst standing.Cons:Lowest height is 28.1” sitting on a chair please measure your ergonomics for your keyboard elbow angle not to be too high before ordering.Came with a scratch on table.Both table hooks deliveried bent and color coating scrapped out.,29/03/2025,United States
